NO,개설대학,개설학과,개설전공,"교양영역구분",학정번호,과목명,외국인전용,원격100%,원격50%,사전녹화100%,재직자전형,집중이수제,외국어강의,외국어강의비율(%),신입생 및 1학년 분반,이수구분,인증/연계,주야,학점,시수,담당교수,요일1-일,요일1-시간,요일1-강의실,요일2-일,요일2-시간,요일2-강의실,요일3-일,요일3-시간,요일3-강의실,"비고(1학년은 신입생 및 1학년 분반 정보 참고하여 수강)"
805 ,경영대학,경영학부,공통,,5080-3-5544-01,중급회계2,,,,,,,,,,전선,,주,3 ,3 ,,금,"5,6",누413,,,,,,,
806 ,경영대학,경영학부,공통,,5080-3-5886-01,마케팅조사,,,,,,,,0 ,,전선,,주,3 ,3 ,조은성,월,5 ,누405,수,6 ,누405,,,,
807 ,경영대학,경영학부,공통,,5080-3-6106-01,기업재무론,,,,,,,,,,전선,,주,3 ,3 ,한재현,월,4 ,누413,수,3 ,누413,,,,
808 ,경영대학,경영학부,공통,,5080-3-7704-01,디지털마케팅,,,,,,,,,,전선,,주,3 ,3 ,하용수,화,5 ,누412,목,6 ,누412,,,,
809 ,경영대학,경영학부,공통,,5080-3-9242-01,국제경영,,,,,,,,0 ,,전선,,주,3 ,3 ,박설연,월,2 ,누412,수,1 ,누412,,,,
810 ,경영대학,경영학부,공통,,5080-3-9242-02,국제경영,Y,,,,,,,0 ,,전선,,주,3 ,3 ,박설연,월,4 ,누412,수,3 ,누412,,,,
811 ,경영대학,경영학부,공통,,5080-4-0829-01,세무회계,,,,,,,,0 ,,전선,,주,3 ,3 ,정아름,금,"1,2",누412,,,,,,,
812 ,경영대학,경영학부,공통,,5080-4-4222-01,브랜드관리,,,,,,,,0 ,,전선,,야,3 ,3 ,김상률,월,"7,8,9",누412,,,,,,,
813 ,경영대학,경영학부,공통,,5080-4-5285-01,금융과인공지능,,,,,,,,0 ,,전선,,주,3 ,3 ,조원호,월,5 ,누403,수,6 ,누403,,,,
814 ,경영대학,경영학부,공통,,5080-4-6390-01,회계정보와의사결정,,,,,,,,,,전선,,주,3 ,3 ,,월,4 ,누405,수,3 ,누405,,,,
815 ,경영대학,경영학부,공통,,5080-4-7882-01,성공적인창업계획,,,,,,,,0 ,,전선,,주,3 ,3 ,이현경,금,"5,6",누412,,,,,,,창업 교과목
816 ,경영대학,경영학부,공통,,5080-4-8567-01,벤처경영,,,,,,,,,,전선,,주,3 ,3 ,이병헌,화,5 ,누406,목,6 ,누406,,,,
817 ,경영대학,국제통상학부,공통,,5100-1-4488-01,경제경영통계,,,,,,,,0 ,B5,전필,,주,3 ,3 ,박희대,화,2 ,한울307,목,1 ,한울307,,,,
818 ,경영대학,국제통상학부,공통,,5100-1-4488-02,경제경영통계,Y,,,,,,,0 ,,전필,,주,3 ,3 ,이가은,월,"5,6",한울104,,,,,,,
819 ,경영대학,국제통상학부,공통,,5100-1-6398-01,거시경제원론,,,,,,,,,B5,전필,,주,3 ,3 ,김현지,금,"3,4",한울402,,,,,,,
820 ,경영대학,국제통상학부,공통,,5100-1-6398-02,거시경제원론,Y,,,,,,,0 ,,전필,,주,3 ,3 ,김영환,화,"3,4",누404,,,,,,,
821 ,경영대학,국제통상학부,공통,,5100-1-9216-01,일본어기초2,,,,,,,일본어,50 ,B5,전필,,주,3 ,3 ,이승영,월,4 ,한울404,수,3 ,한울404,,,,
822 ,경영대학,국제통상학부,공통,,5100-1-9217-01,중국어기초2,,,,,,,중국어,70 ,B5,전필,,주,3 ,3 ,이가은,월,4 ,한울307,수,3 ,한울307,,,,
823 ,경영대학,국제통상학부,공통,,5100-1-9217-02,중국어기초2,,,,,,,,0 ,B5,전필,,주,3 ,3 ,곡효운,월,5 ,한울303,수,6 ,한울303,,,,
824 ,경영대학,국제통상학부,공통,,5100-2-0048-01,거시경제학,,,,,,,,,,전필,,주,3 ,3 ,김한솔,화,"5,6",한울307,,,,,,,
825 ,경영대학,국제통상학부,공통,,5100-2-0048-02,거시경제학,Y,,,,,,,0 ,,전필,,주,3 ,3 ,이헌석,목,"1,2",한울310,,,,,,,
826 ,경영대학,국제통상학부,공통,,5100-2-0542-01,무역영어,,,,,,,,,,전선,,주,3 ,3 ,홍의,화,4 ,한울307,목,3 ,한울307,,,,
827 ,경영대학,국제통상학부,공통,,5100-2-0613-01,미시경제학,,,,,,,,0 ,,전필,,주,3 ,3 ,박희대,화,1 ,한울307,목,2 ,한울307,,,,
828 ,경영대학,국제통상학부,공통,,5100-2-0613-02,미시경제학,Y,,Y,,,,,0 ,,전필,,주,3 ,3 ,이가은,수,5 ,한울402,,,,,,,
829 ,경영대학,국제통상학부,공통,,5100-2-1234-01,진로탐색및설계,,Y,,Y,,,,0 ,,전선,,야,1 ,2 ,박희대,금,"7,8",,,,,,,,
830 ,경영대학,국제통상학부,공통,,5100-2-4355-01,글로벌경영,,,,,,,,,,전필,,주,3 ,3 ,정재휘,월,1 ,한울307,수,2 ,한울307,,,,
831 ,경영대학,국제통상학부,공통,,5100-2-4355-02,글로벌경영,Y,,,,,,,0 ,,전필,,주,3 ,3 ,김용현,금,"1,2",한울307,,,,,,,
832 ,경영대학,국제통상학부,공통,,5100-2-5556-01,중국어비즈니스작문,,,,,,,중국어,50 ,,전선,,주,3 ,3 ,변성연,화,"1,2",한울402,,,,,,,
833 ,경영대학,국제통상학부,공통,,5100-2-6099-01,경제경영데이터분석2,,,,,,,,0 ,,전선,,주,3 ,3 ,박희대,화,4 ,한울204,목,3 ,한울204,,,,
834 ,경영대학,국제통상학부,공통,,5100-2-6100-01,게임이론,,,,,,,,,,전선,,주,3 ,3 ,정수지,월,"5,6",한울307,,,,,,,
835 ,경영대학,국제통상학부,공통,,5100-2-9708-01,무역상무연습,,,,,,,,,,전선,,주,3 ,3 ,홍의,화,3 ,한울307,목,4 ,한울307,,,,
836 ,경영대학,국제통상학부,공통,,5100-2-9732-01,시사일본어연습,,,,,,,,,,전선,,주,3 ,3 ,이향철,목,"5,6",기304,,,,,,,
837 ,경영대학,국제통상학부,공통,,5100-3-0228-01,관세법,,,Y,,,,,0 ,,전선,,주,3 ,3 ,이주윤,목,5 ,한울307,,,,,,,
838 ,경영대학,국제통상학부,공통,,5100-3-0307-01,국제금융론,,,,,,,,,,전선,,주,3 ,3 ,오동석,목,"3,4",한울408,,,,,,,
839 ,경영대학,국제통상학부,공통,,5100-3-3307-01,빅데이터분석,,,,,,,,,,전선,,주,3 ,3 ,,금,"5,6",한울307,,,,,,,
840 ,경영대학,국제통상학부,공통,,5100-3-4490-01,국제경영전략,,,,,,,,,,전선,,주,3 ,3 ,김장순,수,"3,4",누404,,,,,,,
841 ,경영대학,국제통상학부,공통,,5100-3-4490-02,국제경영전략,Y,,,,,,,0 ,,전선,,주,3 ,3 ,김용현,금,"3,4",한울307,,,,,,,
842 ,경영대학,국제통상학부,공통,,5100-3-5299-01,국제비즈니스와글로벌인재,,,,,,,,0 ,,전선,,주,3 ,3 ,최용민,수,"5,6",한울307,,,,,,,
843 ,경영대학,국제통상학부,공통,,5100-3-5694-01,경력개발과취업전략,,,,,,,,0 ,,전선,,주,2 ,2 ,이주윤,목,"6,7",한울307,,,,,,,
844 ,경영대학,국제통상학부,공통,,5100-3-8981-01,국제운송론,,Y,,Y,,,,,,전선,,주,3 ,3 ,홍의,토,77 ,,,,,,,,
845 ,경영대학,국제통상학부,공통,,5100-4-6400-01,국제통상법,,,,,,,,0 ,,전선,,주,3 ,3 ,이주윤,화,3 ,한울308,목,4 ,한울308,,,,
846 ,자연과학대학,수학과,공통,,6030-1-1586-01,집합론,,,,,,,영어,70 ,N1,전선,,주,3 ,3 ,김태균,화,5 ,옥203,목,6 ,옥203,,,,
847 ,자연과학대학,수학과,공통,,6030-1-8501-01,계산수학및프로그래밍,,,,,,,,,N1,전선,,주,3 ,3 ,이진우,월,5 ,옥601,수,6 ,옥601,,,,
848 ,자연과학대학,수학과,공통,,6030-2-0608-01,미분기하학,,,Y,,,,,,,전선,,주,3 ,3 ,최윤철,월,6 ,,수,5 ,한울204,,,,
849 ,자연과학대학,수학과,공통,,6030-2-0821-01,선형대수학2,,,,,,,영어,50 ,,전선,,주,3 ,3 ,송영권,월,3 ,옥103,수,4 ,옥103,,,,
850 ,자연과학대학,수학과,공통,,6030-2-0876-01,수치해석1,,,Y,,,,영어,100 ,,전선,,주,3 ,3 ,부선영,화,3 ,옥601,목,4 ,옥601,,,,
851 ,자연과학대학,수학과,공통,,6030-2-1823-01,해석학2,,,,,,,영어,50 ,,전선,,주,3 ,3 ,이흥수,화,2 ,옥205,목,1 ,옥205,,,,
852 ,자연과학대학,수학과,공통,,6030-2-4562-01,다변수해석학,,,,,,,영어,50 ,,전선,,주,3 ,3 ,이흥수,화,4 ,옥205,목,3 ,옥205,,,,
853 ,자연과학대학,수학과,공통,,6030-2-6419-01,수리통계학및연습2,,,Y,,,,,0 ,,전선,,주,3 ,3 ,부선영,월,4 ,옥601,수,3 ,옥601,,,,
854 ,자연과학대학,수학과,공통,,6030-2-6420-01,회귀분석,,,,,,,,0 ,,전선,,주,3 ,3 ,남주현,월,1 ,옥205,수,2 ,옥205,,,,
855 ,자연과학대학,수학과,공통,,6030-3-1743-01,편미분방정식론,,,,,,,,,,전선,,주,3 ,3 ,최종성,화,3 ,한울204,목,4 ,한울204,,,,
856 ,자연과학대학,수학과,공통,,6030-3-1864-01,현대대수학2,,,,,,,영어,50 ,,전선,,주,3 ,3 ,송영권,월,5 ,옥210-1,수,6 ,옥210-1,,,,
857 ,자연과학대학,수학과,공통,,6030-3-4265-01,복소해석학2,,,,,,,영어,50 ,,전선,,주,3 ,3 ,이흥수,화,6 ,옥205,목,5 ,옥205,,,,
858 ,자연과학대학,수학과,공통,,6030-3-6131-01,빅데이터머신러닝,,Y,,Y,,,,,,전선,,야,3 ,3 ,이진우,금,"7,8",,,,,,,,
859 ,자연과학대학,수학과,공통,,6030-3-8277-01,조합수학,,,,,,,영어,50 ,,전선,,주,3 ,3 ,김상목,월,2 ,옥205,수,1 ,옥205,,,,
860 ,자연과학대학,수학과,공통,,6030-3-8502-01,확률론개론,,,,,,,,0 ,,전선,,주,3 ,3 ,이호석,화,4 ,옥204,목,3 ,옥204,,,,
861 ,자연과학대학,수학과,공통,,6030-4-4992-01,응용대수학,,,,,,,영어,70 ,,전선,,주,3 ,3 ,김태균,화,4 ,옥203,목,3 ,옥203,,,,
862 ,자연과학대학,수학과,공통,,6030-4-8276-01,수론특강,,Y,,Y,,,영어,70 ,,전선,,주,3 ,3 ,김태균,수,4 ,옥601,,,,,,,
863 ,자연과학대학,수학과,공통,,6030-4-8278-01,금융수학특론,,,,,,,,0 ,,전선,,주,3 ,3 ,이호석,화,6 ,옥210-1,목,5 ,옥210-1,,,,
864 ,자연과학대학,수학과,공통,,6030-4-8503-01,조합수학심화세미나,,,,,,,영어,50 ,,전선,,주,3 ,3 ,김상목,월,1 ,옥102,수,2 ,옥102,,,,
865 ,자연과학대학,화학과,공통,,6050-2-0722-01,분석화학2,,,,,,,,,,전선,,주,3 ,3 ,김양래,화,4 ,옥101,목,3 ,옥101,,,,
866 ,자연과학대학,화학과,공통,,6050-2-0799-01,생화학,,,,,,,,0 ,,전선,,주,3 ,3 ,장홍제,화,3 ,옥205,목,4 ,옥205,,,,
867 ,자연과학대학,화학과,공통,,6050-2-0984-01,양자화학1,,,,,,,,,,전선,,주,3 ,3 ,남연식,월,3 ,옥101,수,4 ,옥101,,,,
868 ,자연과학대학,화학과,공통,,6050-2-1136-01,유기화학2,,,,,,,,0 ,,전필,,주,3 ,3 ,전흥배,월,4 ,옥101,수,3 ,옥101,,,,
869 ,자연과학대학,화학과,공통,,6050-2-4903-01,IoT헬스케어서비스제품개발실무,,,,,,Y,,,,전선,,야,2 ,3 ,김양래,수,"7,8,9",옥408,,,,,,,매치업(바이오헬스분야)
870 ,자연과학대학,화학과,공통,,6050-2-9646-01,유기반응디자인및실험2,,,,,,,,,,전선,,주,3 ,5 ,손성윤,월,2 ,옥101,화,"0,1,2",옥401,,,,
871 ,자연과학대학,화학과,공통,,6050-2-9646-02,유기반응디자인및실험2,,,,,,,,,,전선,,주,3 ,5 ,손성윤,월,1 ,옥101,화,"5,6,7",옥401,,,,
872 ,자연과학대학,화학과,공통,,6050-2-9646-03,유기반응디자인및실험2,,,,,,,,0 ,,전선,,주,3 ,5 ,전흥배,월,2 ,옥101,목,"0,1,2",옥401,,,,
873 ,자연과학대학,화학과,공통,,6050-3-0527-01,무기화학2,,,,,,,,0 ,,전선,,주,3 ,3 ,장홍제,화,4 ,옥102,목,3 ,옥102,,,,
874 ,자연과학대학,화학과,공통,,6050-3-1933-01,화학동력학,,,,,,,,,,전선,,주,3 ,3 ,신재호,월,4 ,옥204,수,3 ,옥204,,,,
875 ,자연과학대학,화학과,공통,,6050-3-2848-01,신소재화학2,,,,,,,,0 ,,전선,,주,3 ,3 ,손성윤,화,3 ,옥101,목,4 ,옥101,,,,
876 ,자연과학대학,화학과,공통,,6050-3-7416-01,생유기화학,,,,,,,,0 ,,전선,,주,3 ,3 ,전흥배,월,6 ,옥101,수,5 ,옥101,,,,
877 ,자연과학대학,화학과,공통,,6050-3-7708-01,화학콜로키움,,,,,,,,0 ,,전선,,주,3 ,3 ,장홍제,화,5 ,옥101,목,6 ,옥101,,,,
878 ,자연과학대학,화학과,공통,,6050-3-8507-01,전산화학,,,,,,,,,,전선,,주,3 ,3 ,남연식,금,"3,4",옥210-1,,,,,,,
879 ,자연과학대학,화학과,공통,,6050-3-9648-01,화학분석이론및실험2,,,,,,,,,,전선,,야,3 ,5 ,신재호,월,"5,6,7",옥401,화,7 ,옥101,,,,
880 ,자연과학대학,화학과,공통,,6050-3-9648-02,화학분석이론및실험2,,,,,,,,,,전선,,야,3 ,5 ,김양래,화,7 ,옥101,수,"0,1,2",옥401,,,,
881 ,자연과학대학,화학과,공통,,6050-3-9648-03,화학분석이론및실험2,,,,,,,,,,전선,,야,3 ,5 ,남연식,화,7 ,옥101,수,"5,6,7",옥401,,,,
882 ,자연과학대학,화학과,공통,,6050-4-2850-01,유기분광학,,,,,,,,,,전선,,주,3 ,3 ,김인태,화,6 ,옥101,목,5 ,옥101,,,,
883 ,자연과학대학,화학과,공통,,6050-4-3725-01,에너지소재화학,,,,,,,,0 ,,전선,,주,3 ,3 ,사영진,월,4 ,옥210-1,수,3 ,옥210-1,,,,
884 ,자연과학대학,화학과,공통,,6050-4-4163-01,캡스톤설계,,,,,,,,0 ,,전선,,주,3 ,3 ,장홍제,금,"3,4",옥101,,,,,,,
885 ,자연과학대학,화학과,공통,,6050-4-9650-01,복합재료화학이론및실험2,,,,,,,,0 ,,전선,,주,3 ,5 ,사영진,월,7 ,옥101,금,"0,1,2",옥401,,,,
886 ,자연과학대학,화학과,공통,,6050-4-9650-02,복합재료화학이론및실험2,,,,,,,,0 ,,전선,,야,3 ,5 ,장홍제,월,7 ,옥101,금,"5,6,7",옥401,,,,
887 ,자연과학대학,화학과,공통,,6050-4-9651-01,4차산업과화학,,,,,,,,,,전선,,주,3 ,3 ,신재호,월,3 ,옥204,수,4 ,옥204,,,,
888 ,자연과학대학,전자바이오물리학과,공통,,6100-2-0582-01,물리학개론,,,,,,,영어,50 ,,전선,,주,3 ,3 ,권기청,화,3 ,옥102,목,4 ,옥102,,,,
889 ,자연과학대학,전자바이오물리학과,공통,,6100-2-1411-01,전자기학1,,,,,,,,0 ,,전필,,주,3 ,3 ,정란주,월,4 ,옥102,수,3 ,옥102,,,,
890 ,자연과학대학,전자바이오물리학과,공통,,6100-2-1459-01,전자학2,,,,,,,,0 ,,전선,,주,3 ,3 ,최은하,화,1 ,옥102,목,2 ,옥102,,,,
891 ,자연과학대학,전자바이오물리학과,공통,,6100-2-1461-01,전자학실험2,,,,,,,,,,전선,,야,2 ,4 ,이현규,수,"7,8,9,10",옥302,,,,,,,
892 ,자연과학대학,전자바이오물리학과,공통,,6100-2-4566-01,물리수학2,,,Y,,,,,0 ,,전선,,주,3 ,3 ,서윤호,월,2 ,옥102,,,,,,,
893 ,자연과학대학,전자바이오물리학과,공통,,6100-2-6250-01,시뮬레이션물리학,,,,,,,,,,전선,,주,3 ,3 ,이현규,금,"3,4",비501,,,,,,,
894 ,자연과학대학,전자바이오물리학과,공통,,6100-2-9642-01,생체재료학,,,,,,,영어,50 ,,전선,,주,3 ,3 ,박봉주,금,"5,6",옥210-1,,,,,,,
895 ,자연과학대학,전자바이오물리학과,공통,,6100-2-9723-01,양자물리개론,,,,,,,,0 ,,전선,,주,3 ,3 ,정란주,화,6 ,옥102,목,5 ,옥102,,,,
896 ,자연과학대학,전자바이오물리학과,공통,,6100-3-0241-01,광학,,,,,,,영어,50 ,,전선,,주,3 ,3 ,박병주,화,5 ,옥102,목,6 ,옥102,,,,
897 ,자연과학대학,전자바이오물리학과,공통,,6100-3-0636-01,반도체소자물리학2,,,,,,,,0 ,,전선,,주,3 ,3 ,김윤기,월,5 ,옥102,수,6 ,옥102,,,,
898 ,자연과학대학,전자바이오물리학과,공통,,6100-3-2871-01,마이크로파물리학,,,,,,,,,,전선,,주,3 ,3 ,이현규,월,3 ,옥102,수,4 ,옥102,,,,
899 ,자연과학대학,전자바이오물리학과,공통,,6100-3-4568-01,광전자실험,,,,,,,,0 ,,전선,,주,3 ,6 ,김윤기,금,"5,6,7,9",옥501,,,,,,,
900 ,자연과학대학,전자바이오물리학과,공통,,6100-3-4569-01,정보디스플레이개론,,,,,,,영어,50 ,,전선,,주,3 ,3 ,박병주,화,3 ,옥203,목,4 ,옥203,,,,
901 ,자연과학대학,전자바이오물리학과,공통,,6100-3-9644-01,바이오환경물리학,,,,,,,,0 ,,전선,,주,3 ,3 ,박경순,월,6 ,옥210-1,수,5 ,옥210-1,,,,
902 ,자연과학대학,전자바이오물리학과,공통,,6100-4-2302-01,플라즈마물리학,,,,,,,영어,50 ,,전선,,주,3 ,3 ,권기청,화,4 ,옥210-1,목,3 ,옥210-1,,,,
903 ,자연과학대학,전자바이오물리학과,공통,,6100-4-4572-01,디스플레이소자실험,,,,,,,,0 ,,전선,,야,2 ,4 ,박병주,화,"7,8,9,10",옥501,,,,,,,
904 ,자연과학대학,전자바이오물리학과,공통,,6100-4-5694-01,경력개발과취업전략,,,,,,,,0 ,,전선,,주,2 ,2 ,권기청,수,"6,7",옥103,,,,,,,
905 ,자연과학대학,전자바이오물리학과,공통,,6100-4-6549-01,학부논문연구2,,,,,,,,0 ,,전선,,야,1 ,3 ,박경순,목,"7,8,9",옥102,,,,,,,
906 ,자연과학대학,정보콘텐츠학과,공통,,6120-4-3199-01,시스템보안실습,,,,,Y,,,0 ,,전선,,주,3 ,4 ,변정수,토,"0,1,2",연202,,,,,,,
907 ,자연과학대학,정보콘텐츠학과,공통,,6120-4-5737-01,게임산업과정책,,,,,Y,,,0 ,,전선,,주,3 ,3 ,이현구,토,"5,6",새빛203,,,,,,,
908 ,자연과학대학,정보콘텐츠학과,공통,,6120-4-7892-01,모바일앱기획및제작,,,,,Y,,,0 ,,전선,,야,3 ,3 ,정미아,화,"9,10,11",연202,,,,,,,
909 ,자연과학대학,정보콘텐츠학과,공통,,6120-4-7894-01,게임디자인,,,,,Y,,,,,전선,,야,3 ,3 ,원일석,수,"9,10,11",연201,,,,,,,
910 ,자연과학대학,정보콘텐츠학과,공통,,6120-4-7898-01,실무프로젝트2,,,,,Y,,,0 ,,전선,,주,3 ,3 ,손광철,토,"3,4",새빛203,,,,,,,
911 ,자연과학대학,스포츠융합과학과,공통,,6130-1-4462-01,오리엔티어링2,,,,,,,,0 ,P1,전선,,주,2 ,2 ,이옥진,화,"3,4",옥304,,,,,,,
912 ,자연과학대학,스포츠융합과학과,공통,,6130-1-4462-02,오리엔티어링2,,,,,,,,0 ,P1,전선,,주,2 ,2 ,이옥진,화,"1,2",옥304,,,,,,,
913 ,자연과학대학,스포츠융합과학과,공통,,6130-1-4463-01,운동발달,,,,,,,,0 ,P1,전선,,주,3 ,3 ,이옥진,화,"5,6",옥304,,,,,,,
914 ,자연과학대학,스포츠융합과학과,공통,,6130-1-4463-02,운동발달,,,,,,,,0 ,P1,전선,,야,3 ,3 ,이옥진,화,"7,8,9",옥304,,,,,,,
915 ,자연과학대학,스포츠융합과학과,공통,,6130-2-1234-01,진로탐색및설계,,Y,,Y,,,,,,전선,,주,1 ,2 ,이효근,금,"10,11",옥304,,,,,,,
916 ,자연과학대학,스포츠융합과학과,공통,,6130-2-3217-01,트레이닝방법론,,,,,,,,0 ,,전선,,주,3 ,3 ,박석,목,"5,6",옥210,,,,,,,
917 ,자연과학대학,스포츠융합과학과,공통,,6130-2-3217-02,트레이닝방법론,,,,,,,,0 ,,전선,,야,3 ,3 ,정문용,수,"7,8,9",옥304,,,,,,,
918 ,자연과학대학,스포츠융합과학과,공통,,6130-2-5492-01,스포츠미디어,,,,,,,,,,전선,,주,3 ,3 ,구송광,수,"3,4",옥304,,,,,,,
919 ,자연과학대학,스포츠융합과학과,공통,,6130-2-5492-02,스포츠미디어,,Y,,Y,,,영어,50 ,,전선,,주,3 ,3 ,이경훈,월,"10,11,12",옥304,,,,,,,
920 ,자연과학대학,스포츠융합과학과,공통,,6130-2-5730-01,스포츠역학,,,,,,,,,,전필,,주,3 ,3 ,이효근,월,"5,6",옥304,,,,,,,
921 ,자연과학대학,스포츠융합과학과,공통,,6130-2-5730-02,스포츠역학,,,,,,,,,,전필,,야,3 ,3 ,이효근,월,"7,8,9",옥304,,,,,,,
922 ,자연과학대학,스포츠융합과학과,공통,,6130-2-5731-01,ICT와스포츠과학,,,,,,,,,,전선,,주,3 ,3 ,변경석,화,"5,6",옥210,,,,,,,
923 ,자연과학대학,스포츠융합과학과,공통,,6130-2-5731-02,ICT와스포츠과학,,,,,,,,,,전선,,야,3 ,3 ,변경석,화,"7,8,9",옥210,,,,,,,
924 ,자연과학대학,스포츠융합과학과,공통,,6130-2-6551-01,전공축구2,,,,,,,,0 ,,전선,,주,3 ,3 ,문한진,월,"1,2",옥304,,,,,,,
925 ,자연과학대학,스포츠융합과학과,공통,,6130-2-6552-01,운동학습및제어,,,,,,,,0 ,,전선,,주,3 ,3 ,이옥진,수,"5,6",옥304,,,,,,,
926 ,자연과학대학,스포츠융합과학과,공통,,6130-2-8511-01,라켓스포츠2,,,,,,,,0 ,,전선,,주,3 ,3 ,이동수,목,"1,2",옥304,,,,,,,
927 ,자연과학대학,스포츠융합과학과,공통,,6130-3-3728-01,스포츠손상및재활,,,,,,,,0 ,,전선,,주,3 ,3 ,이진,수,"1,2",옥304,,,,,,,
928 ,자연과학대학,스포츠융합과학과,공통,,6130-3-3728-02,스포츠손상및재활,,,,,,,,0 ,,전선,,야,3 ,3 ,이진,화,"7,8,9",옥210-1,,,,,,,
929 ,자연과학대학,스포츠융합과학과,공통,,6130-3-5268-01,전공골프2,,,,,,,,0 ,,전선,,주,3 ,3 ,김재형,월,"3,4",옥304,,,,,,,
930 ,자연과학대학,스포츠융합과학과,공통,,6130-3-5268-02,전공골프2,,,,,,,,0 ,,전선,,주,3 ,3 ,이경훈,수,"10,11,12",옥304,,,,,,,
931 ,자연과학대학,스포츠융합과학과,공통,,6130-3-5493-01,동계스포츠,,,,,,,,0 ,,전선,,주,3 ,3 ,박석,목,"3,4",옥210,,,,,,,
932 ,자연과학대학,스포츠융합과학과,공통,,6130-3-5493-02,동계스포츠,,,,,,,,,,전선,,야,3 ,3 ,박성원,금,"7,8,9",옥304,,,,,,,
933 ,자연과학대학,스포츠융합과학과,공통,,6130-3-5735-01,스포츠복지와노인체육,,,,,,,,,,전필,,주,3 ,3 ,구송광,수,"5,6",옥205,,,,,,,
934 ,자연과학대학,스포츠융합과학과,공통,,6130-3-5735-02,스포츠복지와노인체육,,Y,,Y,,,영어,50 ,,전필,,야,3 ,3 ,이경훈,월,"7,8,9",옥210,,,,,,,
935 ,자연과학대학,스포츠융합과학과,공통,,6130-3-5736-01,임상역학,,,,,,,,,,전선,,주,3 ,3 ,이효근,화,"5,6",옥206,,,,,,,
936 ,자연과학대학,스포츠융합과학과,공통,,6130-3-7378-01,스포츠카운셀링,,,,,,,,0 ,,전선,,주,3 ,3 ,한지영,목,"5,6",옥207,,,,,,,
937 ,자연과학대학,스포츠융합과학과,공통,,6130-3-7378-02,스포츠카운셀링,,,,,,,,0 ,,전선,,야,3 ,3 ,한지영,목,"7,8,9",옥304,,,,,,,
938 ,자연과학대학,스포츠융합과학과,공통,,6130-4-5022-01,현장실습2,,,,,,,,0 ,,전선,,주,3 ,3 ,최석환,금,"3,4",옥304,,,,,,,
939 ,자연과학대학,스포츠융합과학과,공통,,6130-4-5022-02,현장실습2,,,,,,,,0 ,,전선,,야,3 ,3 ,이경훈,수,"7,8,9",옥210,,,,,,,
940 ,자연과학대학,스포츠융합과학과,공통,,6130-4-5878-01,특수체육,,,,,,,,0 ,,전선,,주,3 ,3 ,조은혜,월,"5,6",옥210,,,,,,,
941 ,자연과학대학,스포츠융합과학과,공통,,6130-4-6554-01,운동검사및처방,,,,,,,,0 ,,전선,,주,3 ,3 ,성준영,화,"5,6",옥207,,,,,,,
